task,baseline,eval_strength,seed,final_fidelity,final_infidelity,pulse_energy,basis_count,segments,refreshes,frequency_seed_path,training_objective,optimizer_success_all,optimization_seconds
H,dcrab_train8,0.08,34,0.999994318452019,5.681547980973534e-06,4.971624427306295,3,40,3,"31,43,59",0.0011052280867883623,False,71.00758238811977
H,dcrab_train8,0.08,35,0.9998775966965583,0.00012240330344170935,4.971624427306295,3,40,3,"31,43,59",0.0011052280867883623,False,71.00758238811977
H,dcrab_train8,0.08,36,0.9999418103060516,5.8189693948440535e-05,4.971624427306295,3,40,3,"31,43,59",0.0011052280867883623,False,71.00758238811977
H,dcrab_train8,0.08,37,0.9994789139808932,0.0005210860191068312,4.971624427306295,3,40,3,"31,43,59",0.0011052280867883623,False,71.00758238811977
H,dcrab_train8,0.08,38,0.9995110634487244,0.0004889365512755761,4.971624427306295,3,40,3,"31,43,59",0.0011052280867883623,False,71.00758238811977
H,dcrab_train8,0.08,39,0.9998511719975918,0.00014882800240823002,4.971624427306295,3,40,3,"31,43,59",0.0011052280867883623,False,71.00758238811977
H,dcrab_train8,0.08,40,0.9999666015925587,3.339840744132072e-05,4.971624427306295,3,40,3,"31,43,59",0.0011052280867883623,False,71.00758238811977
H,dcrab_train8,0.08,41,0.999841800953873,0.00015819904612701663,4.971624427306295,3,40,3,"31,43,59",0.0011052280867883623,False,71.00758238811977
H,dcrab_train8,0.08,42,0.9998515392377387,0.00014846076226127103,4.971624427306295,3,40,3,"31,43,59",0.0011052280867883623,False,71.00758238811977
H,dcrab_train8,0.08,43,0.9999881039797334,1.1896020266632945e-05,4.971624427306295,3,40,3,"31,43,59",0.0011052280867883623,False,71.00758238811977
H,dcrab_train8,0.08,44,0.9995304144006771,0.0004695855993228637,4.971624427306295,3,40,3,"31,43,59",0.0011052280867883623,False,71.00758238811977
H,dcrab_train8,0.08,45,0.9998911334360547,0.00010886656394526462,4.971624427306295,3,40,3,"31,43,59",0.0011052280867883623,False,71.00758238811977
H,dcrab_train8,0.08,46,0.999397162045227,0.0006028379547730056,4.971624427306295,3,40,3,"31,43,59",0.0011052280867883623,False,71.00758238811977
H,dcrab_train8,0.08,47,0.9995534516775443,0.00044654832245571985,4.971624427306295,3,40,3,"31,43,59",0.0011052280867883623,False,71.00758238811977
H,dcrab_train8,0.08,48,0.9994579250787983,0.0005420749212017295,4.971624427306295,3,40,3,"31,43,59",0.0011052280867883623,False,71.00758238811977
H,dcrab_train8,0.08,49,0.9998773192099241,0.00012268079007593524,4.971624427306295,3,40,3,"31,43,59",0.0011052280867883623,False,71.00758238811977
H,dcrab_train8,0.08,50,0.9999421798471702,5.7820152829846094e-05,4.971624427306295,3,40,3,"31,43,59",0.0011052280867883623,False,71.00758238811977
H,dcrab_train8,0.08,51,0.9999303066048282,6.969339517182149e-05,4.971624427306295,3,40,3,"31,43,59",0.0011052280867883623,False,71.00758238811977
H,dcrab_train8,0.08,52,0.9997925127849813,0.00020748721501873124,4.971624427306295,3,40,3,"31,43,59",0.0011052280867883623,False,71.00758238811977
H,dcrab_train8,0.08,53,0.9999445630798682,5.5436920131768375e-05,4.971624427306295,3,40,3,"31,43,59",0.0011052280867883623,False,71.00758238811977
H,dcrab_train8,0.08,54,0.9999654815077157,3.451849228430781e-05,4.971624427306295,3,40,3,"31,43,59",0.0011052280867883623,False,71.00758238811977
H,dcrab_train8,0.08,55,0.999843787584537,0.00015621241546304176,4.971624427306295,3,40,3,"31,43,59",0.0011052280867883623,False,71.00758238811977
H,dcrab_train8,0.08,56,0.9999309255055818,6.907449441817537e-05,4.971624427306295,3,40,3,"31,43,59",0.0011052280867883623,False,71.00758238811977
H,dcrab_train8,0.08,57,0.9999597082889303,4.029171106967322e-05,4.971624427306295,3,40,3,"31,43,59",0.0011052280867883623,False,71.00758238811977
H,dcrab_train8,0.08,58,0.9995275032720384,0.00047249672796156883,4.971624427306295,3,40,3,"31,43,59",0.0011052280867883623,False,71.00758238811977
H,dcrab_train8,0.08,59,0.9998675686657669,0.00013243133423312958,4.971624427306295,3,40,3,"31,43,59",0.0011052280867883623,False,71.00758238811977
