task,pulse_type,training_strength,eval_strength,seed,final_fidelity,final_infidelity,pulse_energy,training_objective
Z,nominal_open_loop,0.0,0.02,16,0.9921602513872874,0.007839748612712638,0.048490952320064486,4.912469388151551e-06
Z,nominal_open_loop,0.0,0.02,17,0.9973103567794125,0.002689643220587512,0.048490952320064486,4.912469388151551e-06
Z,nominal_open_loop,0.0,0.02,18,0.9967459372727041,0.003254062727295892,0.048490952320064486,4.912469388151551e-06
Z,nominal_open_loop,0.0,0.02,19,0.9981243729336874,0.0018756270663126129,0.048490952320064486,4.912469388151551e-06
Z,nominal_open_loop,0.0,0.02,20,0.9926776329992997,0.007322367000700325,0.048490952320064486,4.912469388151551e-06
Z,nominal_open_loop,0.0,0.02,21,0.9922978481858801,0.0077021518141199286,0.048490952320064486,4.912469388151551e-06
Z,nominal_open_loop,0.0,0.02,22,0.995406409069545,0.004593590930454972,0.048490952320064486,4.912469388151551e-06
Z,nominal_open_loop,0.0,0.02,23,0.9995513804743483,0.0004486195256516723,0.048490952320064486,4.912469388151551e-06
Z,nominal_open_loop,0.0,0.02,24,0.9942409538975949,0.005759046102405074,0.048490952320064486,4.912469388151551e-06
Z,nominal_open_loop,0.0,0.02,25,0.9904544922265928,0.009545507773407236,0.048490952320064486,4.912469388151551e-06
Z,nominal_open_loop,0.0,0.02,26,0.9985436298627366,0.0014563701372634075,0.048490952320064486,4.912469388151551e-06
Z,nominal_open_loop,0.0,0.02,27,0.9958235017757663,0.004176498224233716,0.048490952320064486,4.912469388151551e-06
Z,nominal_open_loop,0.0,0.02,28,0.9992764894602246,0.0007235105397753738,0.048490952320064486,4.912469388151551e-06
Z,nominal_open_loop,0.0,0.02,29,0.997823327229761,0.00217667277023903,0.048490952320064486,4.912469388151551e-06
Z,nominal_open_loop,0.0,0.02,30,0.9965780867222702,0.0034219132777297823,0.048490952320064486,4.912469388151551e-06
Z,nominal_open_loop,0.0,0.02,31,0.991753224035074,0.008246775964925956,0.048490952320064486,4.912469388151551e-06
Z,nominal_open_loop,0.0,0.02,32,0.9997311323853956,0.00026886761460442887,0.048490952320064486,4.912469388151551e-06
Z,nominal_open_loop,0.0,0.02,33,0.9944420732318309,0.00555792676816913,0.048490952320064486,4.912469388151551e-06
Z,nominal_open_loop,0.0,0.02,34,0.9895609399222018,0.010439060077798157,0.048490952320064486,4.912469388151551e-06
Z,nominal_open_loop,0.0,0.02,35,0.9943741381205784,0.005625861879421601,0.048490952320064486,4.912469388151551e-06
Z,nominal_open_loop,0.0,0.02,36,0.9990513407455888,0.0009486592544112327,0.048490952320064486,4.912469388151551e-06
Z,nominal_open_loop,0.0,0.02,37,0.9913624909045151,0.008637509095484885,0.048490952320064486,4.912469388151551e-06
Z,nominal_open_loop,0.0,0.02,38,0.9992163061107631,0.0007836938892369361,0.048490952320064486,4.912469388151551e-06
Z,nominal_open_loop,0.0,0.02,39,0.9962375266413444,0.003762473358655649,0.048490952320064486,4.912469388151551e-06
Z,nominal_open_loop,0.0,0.02,40,0.9973108213802324,0.002689178619767585,0.048490952320064486,4.912469388151551e-06
Z,nominal_open_loop,0.0,0.02,41,0.999705468920615,0.00029453107938504086,0.048490952320064486,4.912469388151551e-06
Z,nominal_open_loop,0.0,0.02,42,0.9957143841428355,0.004285615857164471,0.048490952320064486,4.912469388151551e-06
Z,nominal_open_loop,0.0,0.02,43,0.9946279850294651,0.005372014970534855,0.048490952320064486,4.912469388151551e-06
Z,nominal_open_loop,0.0,0.02,44,0.9990215733837924,0.0009784266162076172,0.048490952320064486,4.912469388151551e-06
Z,nominal_open_loop,0.0,0.02,45,0.9993816572208638,0.000618342779136194,0.048490952320064486,4.912469388151551e-06
Z,nominal_open_loop,0.0,0.02,46,0.9995012723957172,0.0004987276042828226,0.048490952320064486,4.912469388151551e-06
Z,nominal_open_loop,0.0,0.02,47,0.9878926564278939,0.012107343572106077,0.048490952320064486,4.912469388151551e-06
