task,controller,reference_type,disorder_strength,seed,state_transfer_fidelity,average_gate_fidelity,pulse_energy,segments,horizon_steps,beam_width,reference_objective,reference_refreshes,reference_iterations,reference_success,reference_seconds,horizon_seconds
Z,dcrab_seeded_process_horizon,process_dcrab,0.08,35,0.9997790847370822,0.9987518822155028,10.094807667627897,40,4,6,0.0036359213850768327,3,54,False,65.85247833421454,4.7973032121080905
Z,dcrab_seeded_process_horizon,process_dcrab,0.08,36,0.999440407053451,0.9905212452967467,10.094807667627897,40,4,6,0.0036359213850768327,3,54,False,65.85247833421454,4.7973032121080905
Z,dcrab_seeded_process_horizon,process_dcrab,0.08,37,0.9988643175870038,0.9990832823826948,10.094807667627897,40,4,6,0.0036359213850768327,3,54,False,65.85247833421454,4.7973032121080905
Z,dcrab_seeded_process_horizon,process_dcrab,0.08,38,0.9978607116004411,0.9950089119008002,10.094807667627897,40,4,6,0.0036359213850768327,3,54,False,65.85247833421454,4.7973032121080905
Z,dcrab_seeded_process_horizon,process_dcrab,0.08,39,0.9998067202697363,0.9997928472345503,10.094807667627897,40,4,6,0.0036359213850768327,3,54,False,65.85247833421454,4.7973032121080905
Z,dcrab_seeded_process_horizon,process_dcrab,0.08,40,0.9999261267799926,0.9934466353520574,10.094807667627897,40,4,6,0.0036359213850768327,3,54,False,65.85247833421454,4.7973032121080905
Z,dcrab_seeded_process_horizon,process_dcrab,0.08,41,0.9990616216959409,0.9911809811392732,10.094807667627897,40,4,6,0.0036359213850768327,3,54,False,65.85247833421454,4.7973032121080905
Z,dcrab_seeded_process_horizon,process_dcrab,0.08,42,0.9988927654124105,0.998004514203517,10.094807667627897,40,4,6,0.0036359213850768327,3,54,False,65.85247833421454,4.7973032121080905
Z,dcrab_seeded_process_horizon,process_dcrab,0.08,43,0.9996990446262524,0.9985414460818415,10.094807667627897,40,4,6,0.0036359213850768327,3,54,False,65.85247833421454,4.7973032121080905
Z,dcrab_seeded_process_horizon,process_dcrab,0.08,44,0.9978233526200122,0.9947913589403191,10.094807667627897,40,4,6,0.0036359213850768327,3,54,False,65.85247833421454,4.7973032121080905
Z,dcrab_seeded_process_horizon,process_dcrab,0.08,45,0.9999968743603762,0.998228554555896,10.094807667627897,40,4,6,0.0036359213850768327,3,54,False,65.85247833421454,4.7973032121080905
Z,dcrab_seeded_process_horizon,process_dcrab,0.08,46,0.9996777019341957,0.9960275714783121,10.094807667627897,40,4,6,0.0036359213850768327,3,54,False,65.85247833421454,4.7973032121080905
