task,controller,disorder_strength,seed,state_transfer_fidelity,average_gate_fidelity,pulse_energy,segments,horizon_steps,beam_width,reference_objective,reference_restart_seed,reference_iterations,reference_success,reference_seconds,horizon_seconds
H,seeded_process_horizon,0.08,17,0.9998355224882058,0.9995589617383024,3.032376205464364,60,4,6,0.00025582952860636295,22,120,False,126.74876471795142,14.07799859798979
H,seeded_process_horizon,0.08,18,0.9993625469284649,0.9995725579441826,3.032376205464364,60,4,6,0.00025582952860636295,22,120,False,126.74876471795142,14.07799859798979
H,seeded_process_horizon,0.08,19,0.9994466309624416,0.9995914413744593,3.032376205464364,60,4,6,0.00025582952860636295,22,120,False,126.74876471795142,14.07799859798979
H,seeded_process_horizon,0.08,20,0.9994482926333033,0.9996301256640789,3.032376205464364,60,4,6,0.00025582952860636295,22,120,False,126.74876471795142,14.07799859798979
H,seeded_process_horizon,0.08,21,0.9999405435457692,0.9998166607839808,3.032376205464364,60,4,6,0.00025582952860636295,22,120,False,126.74876471795142,14.07799859798979
H,seeded_process_horizon,0.08,22,0.9995515796998874,0.999665684516903,3.032376205464364,60,4,6,0.00025582952860636295,22,120,False,126.74876471795142,14.07799859798979
H,seeded_process_horizon,0.08,23,0.9995707440185021,0.9993792615567875,3.032376205464364,60,4,6,0.00025582952860636295,22,120,False,126.74876471795142,14.07799859798979
H,seeded_process_horizon,0.08,24,0.9999645960589958,0.9996422121234277,3.032376205464364,60,4,6,0.00025582952860636295,22,120,False,126.74876471795142,14.07799859798979
H,seeded_process_horizon,0.08,25,0.9999165910347239,0.9995934965344014,3.032376205464364,60,4,6,0.00025582952860636295,22,120,False,126.74876471795142,14.07799859798979
H,seeded_process_horizon,0.08,26,0.9994357969713863,0.9996062205058945,3.032376205464364,60,4,6,0.00025582952860636295,22,120,False,126.74876471795142,14.07799859798979
H,seeded_process_horizon,0.08,27,0.9992809089582271,0.9992490520561909,3.032376205464364,60,4,6,0.00025582952860636295,22,120,False,126.74876471795142,14.07799859798979
H,seeded_process_horizon,0.08,28,0.9995883128677951,0.999690005952797,3.032376205464364,60,4,6,0.00025582952860636295,22,120,False,126.74876471795142,14.07799859798979
H,seeded_process_horizon,0.08,29,0.999582120971134,0.9997183421017501,3.032376205464364,60,4,6,0.00025582952860636295,22,120,False,126.74876471795142,14.07799859798979
H,seeded_process_horizon,0.08,30,0.9998958628955805,0.9996264919974536,3.032376205464364,60,4,6,0.00025582952860636295,22,120,False,126.74876471795142,14.07799859798979
H,seeded_process_horizon,0.08,31,0.9994093959192858,0.9995714039021747,3.032376205464364,60,4,6,0.00025582952860636295,22,120,False,126.74876471795142,14.07799859798979
H,seeded_process_horizon,0.08,32,0.9995861349808135,0.999495232103048,3.032376205464364,60,4,6,0.00025582952860636295,22,120,False,126.74876471795142,14.07799859798979
H,seeded_process_horizon,0.08,33,0.9992918462839195,0.9993850677339507,3.032376205464364,60,4,6,0.00025582952860636295,22,120,False,126.74876471795142,14.07799859798979
H,seeded_process_horizon,0.08,34,0.9993578873317515,0.9995367277995811,3.032376205464364,60,4,6,0.00025582952860636295,22,120,False,126.74876471795142,14.07799859798979
H,seeded_process_horizon,0.08,35,0.9993845689919403,0.9995090073064047,3.032376205464364,60,4,6,0.00025582952860636295,22,120,False,126.74876471795142,14.07799859798979
H,seeded_process_horizon,0.08,36,0.9995952428182859,0.9997180841835468,3.032376205464364,60,4,6,0.00025582952860636295,22,120,False,126.74876471795142,14.07799859798979
H,seeded_process_horizon,0.08,37,0.9999187306737045,0.9996346601733187,3.032376205464364,60,4,6,0.00025582952860636295,22,120,False,126.74876471795142,14.07799859798979
H,seeded_process_horizon,0.08,38,0.9993155905494704,0.9991500675640655,3.032376205464364,60,4,6,0.00025582952860636295,22,120,False,126.74876471795142,14.07799859798979
H,seeded_process_horizon,0.08,39,0.9994631088021515,0.999638527404584,3.032376205464364,60,4,6,0.00025582952860636295,22,120,False,126.74876471795142,14.07799859798979
H,seeded_process_horizon,0.08,40,0.999650851714953,0.9997598514917442,3.032376205464364,60,4,6,0.00025582952860636295,22,120,False,126.74876471795142,14.07799859798979
H,seeded_process_horizon,0.08,41,0.9995424097164365,0.9996084798240688,3.032376205464364,60,4,6,0.00025582952860636295,22,120,False,126.74876471795142,14.07799859798979
H,seeded_process_horizon,0.08,42,0.9993512585069939,0.9995135719316849,3.032376205464364,60,4,6,0.00025582952860636295,22,120,False,126.74876471795142,14.07799859798979
H,seeded_process_horizon,0.08,43,0.9999748841611458,0.9998665844558484,3.032376205464364,60,4,6,0.00025582952860636295,22,120,False,126.74876471795142,14.07799859798979
H,seeded_process_horizon,0.08,44,0.9992898423990605,0.9991309996907783,3.032376205464364,60,4,6,0.00025582952860636295,22,120,False,126.74876471795142,14.07799859798979
H,seeded_process_horizon,0.08,45,0.9995137570132191,0.9996556792515703,3.032376205464364,60,4,6,0.00025582952860636295,22,120,False,126.74876471795142,14.07799859798979
H,seeded_process_horizon,0.08,46,0.9996797641952121,0.9997675987315041,3.032376205464364,60,4,6,0.00025582952860636295,22,120,False,126.74876471795142,14.07799859798979
H,seeded_process_horizon,0.08,47,0.9992337466049444,0.9992488207587878,3.032376205464364,60,4,6,0.00025582952860636295,22,120,False,126.74876471795142,14.07799859798979
H,seeded_process_horizon,0.08,48,0.9995238456334001,0.9996611976645555,3.032376205464364,60,4,6,0.00025582952860636295,22,120,False,126.74876471795142,14.07799859798979
H,seeded_process_horizon,0.08,49,0.9995575503710348,0.9996589590273878,3.032376205464364,60,4,6,0.00025582952860636295,22,120,False,126.74876471795142,14.07799859798979
H,seeded_process_horizon,0.08,50,0.9992541682412567,0.9993102040707419,3.032376205464364,60,4,6,0.00025582952860636295,22,120,False,126.74876471795142,14.07799859798979
H,seeded_process_horizon,0.08,51,0.9995520187700471,0.9996779902344403,3.032376205464364,60,4,6,0.00025582952860636295,22,120,False,126.74876471795142,14.07799859798979
H,seeded_process_horizon,0.08,52,0.9995667698326275,0.9996370006680338,3.032376205464364,60,4,6,0.00025582952860636295,22,120,False,126.74876471795142,14.07799859798979
H,seeded_process_horizon,0.08,53,0.9993315014464055,0.999514431594911,3.032376205464364,60,4,6,0.00025582952860636295,22,120,False,126.74876471795142,14.07799859798979
H,seeded_process_horizon,0.08,54,0.9993562289537372,0.9995376190592621,3.032376205464364,60,4,6,0.00025582952860636295,22,120,False,126.74876471795142,14.07799859798979
H,seeded_process_horizon,0.08,55,0.9997951731769696,0.999828189138344,3.032376205464364,60,4,6,0.00025582952860636295,22,120,False,126.74876471795142,14.07799859798979
H,seeded_process_horizon,0.08,56,0.9994226551746375,0.9996065336507041,3.032376205464364,60,4,6,0.00025582952860636295,22,120,False,126.74876471795142,14.07799859798979
H,seeded_process_horizon,0.08,57,0.9993800901175262,0.999499373075088,3.032376205464364,60,4,6,0.00025582952860636295,22,120,False,126.74876471795142,14.07799859798979
H,seeded_process_horizon,0.08,58,0.9992442139846911,0.999228144471295,3.032376205464364,60,4,6,0.00025582952860636295,22,120,False,126.74876471795142,14.07799859798979
H,seeded_process_horizon,0.08,59,0.9994280333233537,0.9995946581332005,3.032376205464364,60,4,6,0.00025582952860636295,22,120,False,126.74876471795142,14.07799859798979
